Semester|Program Code|Program Short Name|Course Code|Course Name|Credit|ECTS Credit|Course Section|Capacity|Day1|Start Hour1|End Hour1|Instructor Name|Instructor Title|Language of Instruction|Level of Study|Course Objectives|Course Learning Outcomes|Course Content|Prerequisite
2024-2025 Fall|906.0|MI|9060589|TERM PROJECT|0.0|20.0|8.0|5.0||||TUĞBA TAŞKAYA TEMİZEL|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060589|TERM PROJECT|0.0|20.0|9.0|5.0||||PEKİN ERHAN EREN|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060589|TERM PROJECT|0.0|20.0|10.0|5.0||||MURAT PERİT ÇAKIR|Assoc.Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060589|TERM PROJECT|0.0|20.0|11.0|5.0||||SEVGİ ÖZKAN YILDIRIM|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060589|TERM PROJECT|0.0|20.0|12.0|5.0||||BANU GÜNEL KILIÇ|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060589|TERM PROJECT|0.0|20.0|13.0|5.0||||BURÇAK OTLU SARITAŞ|Assist.Prof.Dr|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060589|TERM PROJECT|0.0|20.0|14.0|5.0||||ALPTEKİN TEMİZEL|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060589|TERM PROJECT|0.0|20.0|15.0|5.0||||HÜSEYİN HACIHABİBOĞLU|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060599|MASTERS THESIS|0.0|50.0|1.0|0.0||||STAFF|-|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060599|MASTERS THESIS|0.0|50.0|2.0|0.0||||NAZİFE BAYKAL|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060599|MASTERS THESIS|0.0|50.0|3.0|15.0||||YEŞİM AYDIN SON|Assoc.Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060599|MASTERS THESIS|0.0|50.0|4.0|0.0||||STAFF|-|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060599|MASTERS THESIS|0.0|50.0|5.0|15.0||||AYBAR CAN ACAR|Assist.Prof.Dr|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060599|MASTERS THESIS|0.0|50.0|6.0|15.0||||TOLGA ESAT ÖZKURT|Assoc.Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060599|MASTERS THESIS|0.0|50.0|7.0|5.0||||VİLDA PURUTÇUOĞLU|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060599|MASTERS THESIS|0.0|50.0|8.0|5.0||||TUĞBA TAŞKAYA TEMİZEL|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060599|MASTERS THESIS|0.0|50.0|9.0|0.0||||STAFF|-|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060599|MASTERS THESIS|0.0|50.0|10.0|0.0||||STAFF|-|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060599|MASTERS THESIS|0.0|50.0|11.0|5.0||||PEKİN ERHAN EREN|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060599|MASTERS THESIS|0.0|50.0|12.0|5.0||||ELİF SÜRER|Assoc.Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060599|MASTERS THESIS|0.0|50.0|13.0|5.0||||MURAT PERİT ÇAKIR|Assoc.Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060599|MASTERS THESIS|0.0|50.0|14.0|0.0||||STAFF|-|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060599|MASTERS THESIS|0.0|50.0|15.0|5.0||||SEVGİ ÖZKAN YILDIRIM|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060599|MASTERS THESIS|0.0|50.0|16.0|15.0||||BURÇAK OTLU SARITAŞ|Assist.Prof.Dr|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060599|MASTERS THESIS|0.0|50.0|17.0|5.0||||BANU GÜNEL KILIÇ|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060599|MASTERS THESIS|0.0|50.0|18.0|5.0||||MEHMET SOMEL|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060599|MASTERS THESIS|0.0|50.0|19.0|5.0||||ALPTEKİN TEMİZEL|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060599|MASTERS THESIS|0.0|50.0|20.0|5.0||||HÜSEYİN HACIHABİBOĞLU|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060599|MASTERS THESIS|0.0|50.0|21.0|5.0||||UMUT ÖZGE|Assist.Prof.Dr|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060599|MASTERS THESIS|0.0|50.0|22.0|0.0||||STAFF|-|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060699|PHD THESIS|0.0|130.0|1.0|0.0||||STAFF|-|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060699|PHD THESIS|0.0|130.0|2.0|0.0||||NAZİFE BAYKAL|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060699|PHD THESIS|0.0|130.0|3.0|20.0||||YEŞİM AYDIN SON|Assoc.Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060699|PHD THESIS|0.0|130.0|4.0|0.0||||STAFF|-|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060699|PHD THESIS|0.0|130.0|5.0|15.0||||AYBAR CAN ACAR|Assist.Prof.Dr|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060699|PHD THESIS|0.0|130.0|6.0|15.0||||TOLGA ESAT ÖZKURT|Assoc.Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060699|PHD THESIS|0.0|130.0|7.0|5.0||||VİLDA PURUTÇUOĞLU|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060699|PHD THESIS|0.0|130.0|8.0|5.0||||TUĞBA TAŞKAYA TEMİZEL|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060699|PHD THESIS|0.0|130.0|9.0|0.0||||STAFF|-|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060699|PHD THESIS|0.0|130.0|10.0|0.0||||STAFF|-|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060699|PHD THESIS|0.0|130.0|11.0|5.0||||PEKİN ERHAN EREN|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060699|PHD THESIS|0.0|130.0|12.0|5.0||||ELİF SÜRER|Assoc.Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060699|PHD THESIS|0.0|130.0|13.0|5.0||||MURAT PERİT ÇAKIR|Assoc.Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060699|PHD THESIS|0.0|130.0|14.0|0.0||||STAFF|-|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060699|PHD THESIS|0.0|130.0|15.0|5.0||||SEVGİ ÖZKAN YILDIRIM|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060699|PHD THESIS|0.0|130.0|16.0|15.0||||BURÇAK OTLU SARITAŞ|Assist.Prof.Dr|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060699|PHD THESIS|0.0|130.0|17.0|5.0||||BANU GÜNEL KILIÇ|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060699|PHD THESIS|0.0|130.0|18.0|5.0||||MEHMET SOMEL|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060699|PHD THESIS|0.0|130.0|19.0|5.0||||ALPTEKİN TEMİZEL|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060699|PHD THESIS|0.0|130.0|20.0|5.0||||HÜSEYİN HACIHABİBOĞLU|Prof.Dr.|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060699|PHD THESIS|0.0|130.0|21.0|5.0||||UMUT ÖZGE|Assist.Prof.Dr|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060699|PHD THESIS|0.0|130.0|22.0|0.0||||STAFF|-|English|Graduate|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|906.0|MI|9060717|MOBILE HEALTH|3.0|8.0|1.0|20.0|Wednesday|13:40|16:30|MUSTAFA DEĞERLİ|Lecturer|English|Graduate|Upon completion of the course, students should have understanding and appreciation of:Sensing of vital signals and transmission using wireless networks.Medical information representation framework for mobile health.Patient monitoring and wearable devices.Physiological monitoring on a mobile phone.Context aware mobile health systems.Task distribution for enhanced mobile health application performance.Students will also have gained practical experience on these matters through:Case studiesTerm project|Student, who passed the course satisfactorily will be able to:fulfill a requirement of physiological monitoring on a mobile phonedesign, develop and implement a mobile health applicaiton|Integration of mobile technologies and healthcare informatics sets the stage for innovative emerging research discipline titled as mhealth or mobile health. This course will include the basic ideas, tools, case studies and contributions of mobile in healthcare sector. The subjects to be covered will involve mobile and wireless concepts; medical information for mobile health and management; patient monitoring in diverse environment and in hospital; medical body sensor networks; context aware systems; mobile health performance. The course will include class discussions of theoretical concepts and case studies, quizzes, critical reading assignments, a midterm exam and a term project.|Not Available
2024-2025 Fall|906.0|MI|9060801|SPECIAL  STUDIES|0.0|10.0|1.0|0.0||||STAFF|-||||||
2024-2025 Fall|906.0|MI|9060802|SPECIAL  STUDIES|0.0|10.0|1.0|0.0||||NAZİFE BAYKAL|Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060803|SPECIAL  STUDIES|0.0|10.0|1.0|15.0||||YEŞİM AYDIN SON|Assoc.Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060804|SPECIAL STUDIES|0.0|10.0|1.0|0.0||||STAFF|-||||||
2024-2025 Fall|906.0|MI|9060805|SPECIAL STUDIES|0.0|10.0|1.0|15.0||||AYBAR CAN ACAR|Assist.Prof.Dr||||||
2024-2025 Fall|906.0|MI|9060806|SPECIAL STUDIES|0.0|10.0|1.0|15.0||||TOLGA ESAT ÖZKURT|Assoc.Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060807|SPECIAL STUDIES|0.0|10.0|1.0|5.0||||VİLDA PURUTÇUOĞLU|Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060808|SPECIAL STUDIES|0.0|10.0|1.0|5.0||||TUĞBA TAŞKAYA TEMİZEL|Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060809|SPECIAL STUDIES|0.0|10.0|1.0|0.0||||STAFF|-||||||
2024-2025 Fall|906.0|MI|9060810|SPECIAL STUDIES|0.0|10.0|1.0|0.0||||STAFF|-||||||
2024-2025 Fall|906.0|MI|9060811|SPECIAL STUDIES|0.0|10.0|1.0|5.0||||PEKİN ERHAN EREN|Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060812|SPECIAL STUDIES|0.0|10.0|1.0|5.0||||ELİF SÜRER|Assoc.Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060813|SPECIAL STUDIES|0.0|10.0|1.0|5.0||||MURAT PERİT ÇAKIR|Assoc.Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060814|SPECIAL STUDIES|0.0|10.0|1.0|0.0||||STAFF|-||||||
2024-2025 Fall|906.0|MI|9060815|SPECIAL STUDIES|0.0|10.0|1.0|5.0||||SEVGİ ÖZKAN YILDIRIM|Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060816|SPECIAL STUDIES|0.0|10.0|1.0|15.0||||BURÇAK OTLU SARITAŞ|Assist.Prof.Dr||||||
2024-2025 Fall|906.0|MI|9060817|SPECIAL STUDIES|0.0|10.0|1.0|5.0||||BANU GÜNEL KILIÇ|Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060818|SPECIAL STUDIES|0.0|10.0|1.0|5.0||||MEHMET SOMEL|Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060819|SPECIAL STUDIES|0.0|15.0|1.0|5.0||||ALPTEKİN TEMİZEL|Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060820|SPECIAL STUDIES|0.0|15.0|1.0|5.0||||HÜSEYİN HACIHABİBOĞLU|Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060821|SPECIAL STUDIES|0.0|15.0|1.0|5.0||||UMUT ÖZGE|Assist.Prof.Dr||||||
2024-2025 Fall|906.0|MI|9060822|SPECIAL STUDIES|0.0|15.0|1.0|0.0||||STAFF|-||||||
2024-2025 Fall|906.0|MI|9060901|ADVANCED STUDIES|0.0|70.0|1.0|0.0||||STAFF|-||||||
2024-2025 Fall|906.0|MI|9060902|ADVANCED STUDIES|0.0|70.0|1.0|0.0||||NAZİFE BAYKAL|Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060903|ADVANCED STUDIES|0.0|70.0|1.0|20.0|Thursday|08:40|12:30|YEŞİM AYDIN SON|Assoc.Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060904|ADVANCED STUDIES|0.0|70.0|1.0|0.0||||STAFF|-||||||
2024-2025 Fall|906.0|MI|9060905|ADVANCED STUDIES|0.0|70.0|1.0|15.0|Tuesday|13:40|17:30|AYBAR CAN ACAR|Assist.Prof.Dr||||||
2024-2025 Fall|906.0|MI|9060906|ADVANCED STUDIES|0.0|70.0|1.0|15.0|Thursday|09:40|13:30|TOLGA ESAT ÖZKURT|Assoc.Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060907|ADVANCED STUDIES|0.0|70.0|1.0|5.0||||VİLDA PURUTÇUOĞLU|Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060908|ADVANCED STUDIES|0.0|70.0|1.0|5.0||||TUĞBA TAŞKAYA TEMİZEL|Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060909|ADVANCED STUDIES|0.0|70.0|1.0|0.0||||STAFF|-||||||
2024-2025 Fall|906.0|MI|9060910|ADVANCED STUDIES|0.0|70.0|1.0|0.0||||STAFF|-||||||
2024-2025 Fall|906.0|MI|9060911|ADVANCED STUDIES|0.0|70.0|1.0|5.0||||PEKİN ERHAN EREN|Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060912|ADVANCED STUDIES|0.0|70.0|1.0|5.0||||ELİF SÜRER|Assoc.Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060913|ADVANCED STUDIES|0.0|70.0|1.0|5.0||||MURAT PERİT ÇAKIR|Assoc.Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060914|ADVANCED STUDIES|0.0|70.0|1.0|0.0||||STAFF|-||||||
2024-2025 Fall|906.0|MI|9060915|ADVANCED STUDIES|0.0|70.0|1.0|5.0||||SEVGİ ÖZKAN YILDIRIM|Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060916|ADVANCED STUDIES|0.0|70.0|1.0|15.0|Thursday|09:40|11:30|BURÇAK OTLU SARITAŞ|Assist.Prof.Dr||||||
2024-2025 Fall|906.0|MI|9060917|ADVANCED STUDIES|0.0|70.0|1.0|5.0||||BANU GÜNEL KILIÇ|Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060918|ADVANCED STUDIES|0.0|70.0|1.0|5.0||||MEHMET SOMEL|Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060919|ADVANCED STUDIES|0.0|15.0|1.0|5.0||||ALPTEKİN TEMİZEL|Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060920|ADVANCED STUDIES|0.0|15.0|1.0|5.0||||HÜSEYİN HACIHABİBOĞLU|Prof.Dr.||||||
2024-2025 Fall|906.0|MI|9060921|ADVANCED STUDIES|0.0|15.0|1.0|5.0||||UMUT ÖZGE|Assist.Prof.Dr||||||
2024-2025 Fall|906.0|MI|9060922|ADVANCED STUDIES|0.0|15.0|1.0|0.0||||STAFF|-||||||
Fall and Spring Semesters.|||9060537|NEURAL NETWORKS FOR BIOMEDICAL APPLICATIONS||8.0||||||Assoc.Prof.Dr. TOLGA ESAT ÖZKURT||English|Graduate|At the end of this course, the student will learn:basic artificial neural network structureshow to apply neural networks for claasification and clustering of biological data|Student, who passed the course satisfactorily will be able to:design neural network modelsimplement supervised and unsupervised machine learning techniques|The course introduces neural networks mainly to train features from biological signals in order to classify patterns,construct models,predict outcomes and make decision.Fundamental supervised and unsupervised neural network algorithms will be introduced and they will be applied on biological signals such as fMRI,EEG,MEG,EOG and ECG.Recent advances in the common space of artifical neural networks and biomedical signal processing will be covered during the course.|Not Available
Fall or Spring Semesters.|||9060720|PATTERN CLASSIFICATION FOR BIO-MEDICAL APPLICATIONS||8.0||||||||English|Graduate|||Introduction to pattern recognition and statistical pattern classification. Bayes rule and maximum likelihood classification. Nearest-neighbor rule. Linear discriminant functions. Support vector machines. Tree classifiers. Multiclassifiers. Clustering for unsupervised classification. Biological applications.Medical applications.|Set 1:2360153Set 2:2360154Set 3:2460221
Spring Semesters.|||9060541|ADVANCED NEURAL OSCILLATORY ANALYSIS AND APPLICATIONS||8.0||||||||English|Graduate|||This course will introduce advanced analysis methods for neural oscillatory studies that exploit LFP, EEG and MEG data with high temporal resolution. The emphasize will be on connectivity measures and on the identification of neural networks using these measures merged with graph theory. Phase and amplitude related couplings will be discussed with regard to cognitive states such as memory and attention. Hands on exercises will be conducted via publicly available toolboxes.|Not Available
Spring Semesters.|||9060500|RESEARCH METHODS AND ETHICS||10.0||||||||English|Graduate|||The course provides topics on scientific ethics and responsible conduct of research and publishing, human subjects protection, responsible data management including electronic records, biological samples and genetic data.|Not Available
Spring Semesters.|||9060701|NETWORKING FOR HEALTH INF. SYS. AND TELEHEALTH||8.0||||||||English|Graduate|Upon completion of the course, students should have:knowledge and hands-on practice about communication protocols, messaging infrastructures and interoperability implementations in telehealth applications.understanding of health technology domains, technical system structures, stakeholders, end-users and infrastructure outcomes due to requirements.knowledge of international health interoperability standards, technical frameworks, profiles, actors and transactions based on health domain requirements and user scenarios.skill to relate product/UI/UX design requirements with technical requirements and interoperability and standard compatibility restrictions.the ability to design and implement telehealth system components that can be integrated to form an international healthcare standard compliant product solution for the end-users.|Students, who are successful in the course will be able to:understand interpret IHE technical framework supplements, user scenarios, actors' relations, data models and transaction implementations for healthcare domains.understand and interpret the infrastructure requirements for interoperability between several healthcare system/product compoments.analyze technical requirements based on compatibility and regulation restrictions and relate these requirements to product/UI/UX design in addition to target domain&segmentation&persona.work in multi-disiplinary groups to design and implement integrated end-user products/solutions/system components.|Sorry no data is found for the course objective.|Not Available
Fall or Spring Semesters.|||9060710|DATABASE APPLICATIONS FOR MEDICAL INFORMATICS||8.0||||||Assist.Prof.Dr AYBAR CAN ACAR||English|Graduate|Upon completion of the course, students should havea good understanding conceptual database design,experience with and knowledge of the relational model,working knowledge of dependency theory and database normalization,hands-on practice with, and strong knowledge of query languages,a good grasp of database transactions and concurrency,familiarity with non-relational models,knowledge of interoperability aspects of databases, specifically for health information systems.|A student successful in this course will be able to:create and read, accurately, ER and EER diagrams,map a conceptual DB design into a set of relations,create and understand queries written in relational algebra, SQL, and relational calculus to perform common information processing and analytics tasks,identify and derive the functional dependencies in a domain,normalize a relational database to a required normal form,create a concurrent database application with full ACID properties,be aware of and know the basics of with distributed key-value stores, columnar databases and document databases,to programatically discover, use and provide web services, in their DB applications.|Database management system theory on relational database management systems: E-R diagrams, Normal Forms, Transaction processing. SQL data query language. Homework and class assignments on each of these topics, centered on examples from the health information systems. Object oriented databases, and their use in medical informatics. Archetypes, and use of semantic systems in HIS. Standards in medical informatics on interoperability and meta-data.|Not Available
Fall and Spring Semesters.|||9060550|SYSTEMS NEUROSCIENCE||8.0||||||||English|Graduate|||Electrical and chemical neural signaling is introduced. Sub-components of the central nervous system and autonomous nervous system are studied thoroughly with morphological and functional aspects. Sensory processing along the visual, auditory, olfactory, somatosensory pathways and the descending motor pathway is discussed and laboratory experiments are performed for each tract. Clinical evidences and pathologies are covered through exercises.|Not Available
Fall and Spring Semesters.|||9090699|||130.0||||||||English|Graduate|||Program of research leading to Ph.D. degree, arranged between a student and the faculty member. Students register to this course in all semesters preferably starting from the beginning of their second semester but not later than the beginning of the third semester while the research program or write up of the dissertation is in progress.|Not Available
