Program Code|Program Short Name|Program Long Name|Course Code|Credit|ECTS Credit|Course Section|Capacity|Language of Instruction|Start Hour1|End Hour1|Day1|Instructor Name|Level of Study|Prerequisite|Course Objectives|Course Content|Course Learning Outcomes
902|COGS|COGNITIVE SCIENCES|9020589|0|5|4|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. MURAT PERİT ÇAKIR|Graduate|Not Available|Not Available|This course must be taken by all students in the MS without thesis program in COGS. Students select a project to be advised by a faculty member.|Not Available
902|COGS|COGNITIVE SCIENCES|9020589|0|5|5|5|English|Not Available|Not Available|Not Available|Assist.Prof.Dr UMUT ÖZGE|Graduate|Not Available|Not Available|This course must be taken by all students in the MS without thesis program in COGS. Students select a project to be advised by a faculty member.|Not Available
902|COGS|COGNITIVE SCIENCES|9020589|0|5|6|0|English|Not Available|Not Available|Not Available|Not Available|Graduate|Not Available|Not Available|This course must be taken by all students in the MS without thesis program in COGS. Students select a project to be advised by a faculty member.|Not Available
902|COGS|COGNITIVE SCIENCES|9020589|0|5|7|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. BARBAROS YET|Graduate|Not Available|Not Available|This course must be taken by all students in the MS without thesis program in COGS. Students select a project to be advised by a faculty member.|Not Available
902|COGS|COGNITIVE SCIENCES|9020599|0|50|1|15|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. BARBAROS YET|Masters|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020599|0|50|2|0|English|Not Available|Not Available|Not Available|Not Available|Masters|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020599|0|50|3|1|English|Not Available|Not Available|Not Available|Assist.Prof.Dr MAJID DAVOODY BENI|Masters|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020599|0|50|4|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. EROL ŞAHİN|Masters|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020599|0|50|5|15|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. MURAT PERİT ÇAKIR|Masters|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020599|0|50|6|0|English|Not Available|Not Available|Not Available|Not Available|Masters|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020599|0|50|7|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. TOLGA ESAT ÖZKURT|Masters|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020599|0|50|8|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. AZİZ FEVZİ ZAMBAK|Masters|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020599|0|50|9|0|English|Not Available|Not Available|Not Available|Not Available|Masters|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020599|0|50|10|5|English|Not Available|Not Available|Not Available|Prof.Dr. BANU GÜNEL KILIÇ|Masters|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020599|0|50|11|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. EMRE AKBAŞ|Masters|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020599|0|50|12|5|English|Not Available|Not Available|Not Available|Prof.Dr. BİLAL KIRKICI|Masters|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020599|0|50|13|5|English|Not Available|Not Available|Not Available|Prof.Dr. HÜSEYİN HACIHABİBOĞLU|Masters|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020599|0|50|14|5|English|Not Available|Not Available|Not Available|Prof.Dr. ABDULLAH AYDIN ALATAN|Masters|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020599|0|50|15|15|English|Not Available|Not Available|Not Available|Assist.Prof.Dr UMUT ÖZGE|Masters|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020599|0|50|16|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. DUYGU SARISOY|Masters|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020699|0|130|1|0|English|Not Available|Not Available|Not Available|Not Available|PhD|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020699|0|130|2|0|English|Not Available|Not Available|Not Available|Not Available|PhD|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020699|0|130|3|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. SAMET BAĞÇE|PhD|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020699|0|130|4|5|English|Not Available|Not Available|Not Available|Prof.Dr. ÇİLER HATİPOĞLU|PhD|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020699|0|130|5|20|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. MURAT PERİT ÇAKIR|PhD|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020699|0|130|6|4|English|Not Available|Not Available|Not Available|Prof.Dr. DENİZ ZEYREK BOZŞAHİN|PhD|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020699|0|130|7|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. TOLGA ESAT ÖZKURT|PhD|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020699|0|130|8|0|English|Not Available|Not Available|Not Available|Not Available|PhD|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020699|0|130|9|0|English|Not Available|Not Available|Not Available|Not Available|PhD|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020699|0|130|10|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. TARKAN GÜRBÜZ|PhD|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020699|0|130|11|15|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. BARBAROS YET|PhD|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020699|0|130|12|5|English|Not Available|Not Available|Not Available|Prof.Dr. TUĞBA TAŞKAYA TEMİZEL|PhD|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020699|0|130|13|5|English|Not Available|Not Available|Not Available|Prof.Dr. BİLAL KIRKICI|PhD|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020699|0|130|14|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. HALE IŞIK GÜLER|PhD|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020699|0|130|15|5|English|Not Available|Not Available|Not Available|Prof.Dr. HÜSEYİN HACIHABİBOĞLU|PhD|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020699|0|130|16|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. AZİZ FEVZİ ZAMBAK|PhD|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020699|0|130|17|15|English|Not Available|Not Available|Not Available|Assist.Prof.Dr UMUT ÖZGE|PhD|Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020801|0|10|1|15|English|12:40|16:30|Wednesday|Assoc.Prof.Dr. BARBAROS YET||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020802|0|10|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020803|0|10|1|1|English|Not Available|Not Available|Not Available|Assist.Prof.Dr MAJID DAVOODY BENI||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020804|0|10|1|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. EROL ŞAHİN||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020805|0|10|1|15|English|08:40|12:30|Wednesday|Assoc.Prof.Dr. MURAT PERİT ÇAKIR||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020806|0|10|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020807|0|10|1|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. TOLGA ESAT ÖZKURT||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020808|0|10|1|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. AZİZ FEVZİ ZAMBAK||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020809|0|10|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020810|0|10|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. BANU GÜNEL KILIÇ||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020811|0|10|1|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. EMRE AKBAŞ||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020812|0|15|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. BİLAL KIRKICI||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020813|0|15|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. HÜSEYİN HACIHABİBOĞLU||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020814|0|15|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. ABDULLAH AYDIN ALATAN||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020815|0|15|1|15|English|09:40|13:30|Tuesday|Assist.Prof.Dr UMUT ÖZGE||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020816|0|10|1|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. DUYGU SARISOY||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020901|0|70|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020902|0|70|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020903|0|70|1|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. SAMET BAĞÇE||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020904|0|70|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. ÇİLER HATİPOĞLU||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020905|0|70|1|20|English|08:40|12:30|Thursday|Assoc.Prof.Dr. MURAT PERİT ÇAKIR||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020906|0|70|1|4|English|08:40|12:30|Wednesday|Prof.Dr. DENİZ ZEYREK BOZŞAHİN||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020907|0|70|1|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. TOLGA ESAT ÖZKURT||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020908|0|70|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020909|0|70|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020910|0|70|1|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. TARKAN GÜRBÜZ||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020911|0|70|1|15|English|12:40|16:30|Thursday|Assoc.Prof.Dr. BARBAROS YET||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020912|0|70|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. TUĞBA TAŞKAYA TEMİZEL||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020913|0|15|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. BİLAL KIRKICI||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020914|0|15|1|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. HALE IŞIK GÜLER||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020915|0|15|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. HÜSEYİN HACIHABİBOĞLU||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020916|0|15|1|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. AZİZ FEVZİ ZAMBAK||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020917|0|15|1|15|English|09:40|13:30|Friday|Assist.Prof.Dr UMUT ÖZGE||Not Available|Not Available|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020542|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|To gain an understanding of how order and its semantics can give rise to linguistic structure. To appreciate the different implications of type-dependent and structure-dependent grammars. To build models of syntax, morphology and parsing using combinators and Combinatory Categorial Grammar. To situate combinatory theories in cognitive science including philosophy, language, music, planning and reasoning.Third of the course is about combinators and structure of meaning. Another third is about computational language models with combinators, using CCG. The last third is about combinators and plan structure, which is exploratory. The course explores the idea that planning and language may have many things in common.|Not Available|Not Available
902|COGS|COGNITIVE SCIENCES|9020503|0|3|0|0|English|Not Available|Not Available|Not Available|Prof.Dr. DENİZ ZEYREK BOZŞAHİN|Graduate|Not Available|Not Available|This course introduces the various empirical domains and research methodologies of Cognitive Science to new-coming students. Students will first be introduced to the history of Cognitive Science and to major debates in the field (rationalism vs. empiricism, modularity, meaning of data). Subsequently the major empirical research domains of Cognitive Science will be covered on a weekly basis (language, vision, attention, learning and memory, theory of mind, action, evolution, brain, emotional and social aspects of cognition.) General academic skills such as academic reading, writing and discussion will be fostered through homework assignments and active in-class participation of students. Specific academic skills will be conveyed through three alternating blocks of teaching and practical hands-on training (conducting and analyzing experiments, collecting and presenting own data). The course aims at providing an overview over the inter-disciplinary field of Cognitive Science and to motivating students to further explore the various tracks offered by the program in their subsequent studies (computation, linguistics, neuroscience, philosophy, and psychology.)|Not Available
902|COGS|COGNITIVE SCIENCES|9020519|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|This interdisciplinary course will study two main questions: How do language and thought relate to perception? How are symbols grounded in perception? To address the questions, we will present and analyze case studies in cognitive and language development, symbol grounding, and computational linguistics from the standpoint of cognitive psychology, philosophy, and computational linguistics.|Not Available
902|COGS|COGNITIVE SCIENCES|9020558|0|8|0|0|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. MURAT PERİT ÇAKIR|Graduate|Not Available|This course examines classical and contemporary work on thinking, reasoning, and problem solving in Cognitive Science. Topics include nature of human concepts, inductive/deductive reasoning, creativity & insight in problem solving, decision making, probabilistic reasoning, visuospatial reasoning, development of thinking, scientific reasoning, practical/everyday reasoning, paradigms of cultural thought, mathematical cognition, collective reasoning and neural correlates of reasoning and decision making. Each topic will be discussed from several perspectives including psychology, cognitive neuroscience, cognitive modeling and cognitive anthropology.|Not Available|By the end of the course students will be expected to develop a thorough understanding of thinking, reasoning, problem solving and decision making concepts by reviewing both classical and contemporary accounts on the subject matter from multiple perspectives within Cognitive Science. Students are also expected to apply this theoretical knowledge to analysis of empirical data. The class will include an empirical data analysis component where students will be asked to design and analyze small scale experiments on related topics.
902|COGS|COGNITIVE SCIENCES|9020523|0|8|0|0|English|Not Available|Not Available|Not Available|Prof.Dr. DENİZ ZEYREK BOZŞAHİN|Graduate|Not Available|Not Available|The study of  language via corpora. Definition and varieties of corpora. Building a corpus: sampling, representativeness, encoding and annotation. Characteristics of major available corpora. Using corpora: corpora in psycholinguistics, corpora and semantics, corpora and discourse, statistical natural language processing. Using tools and programming for corpus-based studies.|Not Available
902|COGS|COGNITIVE SCIENCES|9020535|0|8|0|0|English|Not Available|Not Available|Not Available||Masters|Not Available|There are two major objectives of the course:First, in terms of theoretical knowledge, students will receive an overview over functional and neuroscientific theories of infant and child development as well as major topics in cognitive development. Topical areas comprise face perception; language development; emotional and affective development; understanding of human action; theory of mind; conceptual development; understanding the physical world; development of reasoning; understanding numerosity; development of attention, executive control and memory; time perception; understanding of normativity; development of tool use.Second, in terms of methodological skill, students will be guided to conduct an empirical research project with children, namely a hands-on small-scale study on any aspect related to cognitive development. This project work includes formulating a research question, operationalizing it, collecting and analyzing data (in the METU kindergarten (yuva ve anaokulu)), and writing it up as a project report.|Development of infants (first 2 years of life) and pre-schoolers (2-6 years). Theories of development (nativist, empiricist, genetic epistemology, dynamic systems theory (DST)). Basic concepts of development: knowledge representation, learning, maturation, modularity, domain-general vs. domain-specific development, emergence. Research methodology and experimental paradigms. Basic milestones in the development of perception (language, face, objects, action) and production (language, imitation of others´ and planning of own actions), categorization, understanding the physical world, understanding human action, Theory of Mind (ToM), Reasoning/Logic, Causaliy, Number, Attention and Memory (WM and LTM). Developmental cognitive neuroscience, brain development.|At the end of the course students will be(1) knowledgeable about various theoretical approaches to cognitive development (including neuroscience) and appreciate a developmental perspective on major topics in cognitive science, as detailed in the course objectives.(2) able to present and discuss these topic in a scientific manner, in a controversial and inter-disciplinary way.(3) conduct empirical research within the area of cognitive development independently or in a team and write their findings up in a scholarly project report.
902|COGS|COGNITIVE SCIENCES|9020758|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|This course is a survey of the properties of temporally controlled behavior in animals and humans, and the models that have been proposed to explain the neural mechanisms of timing and time perception. The course starts with readings the orderliness of behavior under experimental procedures where the duration of the signals controls behavior, with special emphasis on Webers law in interval timing (aka the scalar property). Following a survey of the mathematical models that attempt to explain the scalar property, the course proceeds with readings on the neural mechanisms of timing and time perception. It is recommended to cognitive science, psychology, and biology students.|Not Available
902|COGS|COGNITIVE SCIENCES|9020534|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Students will learn about the history of the topic, starting with James´ Ideo-motor principle; the importance of the interaction between cognition, perception, and action and its implications for contemporary theories in cognitive science will be pointed out; modern theories accommodating this interaction will be discussed in depth: the Common-Coding model and the Theory of Event Coding (TOC) which both assume a common representational code for perception and action; students will be presented with important methods to study cognition, perception, and action, e.g., the Simon-task; support of joint action-perception representations by the discovery of a human mirror neuron system; we will address ´embodied´ and ´embedded cognition´ which stress the role of the body and the environment for cognition; how joint actions are coordinated by joint minds between two or more subjects; how infants and children learn to control their actions through the anticipation of their intended action goals. Team-work: Students will engage in planning, conducting, analyzing, and reporting experiments on relevant topics, in small groups.|Not Available
902|COGS|COGNITIVE SCIENCES|9020522|0|8|0|0|English|Not Available|Not Available|Not Available|Lecturer Dr. CEYHAN TEMÜRCÜ|Graduate|Not Available|Upon successful completion of this course, each student should:distinguish utterances from sentencesidentify morphemes, lexemes, content words and function words in a given textundesrtand basic semantic relations, including homonymy, synonymy, polysemy, metaphor, metonymy, hyponymy, vagueness and inheritence, ambiguity, vagueness and polysemy,undesrtand the extend and possible limits of compositionality in natural language,know about different views on linguistic categorizationclassify events as to theişr inherent temporal informationknow the linking problem in verb semantics|Lexical relations, approaches to meaning components (binary features, logical decomposition, semantic primitives), lexical organization (categorization, prototypes, metaphor, metonymy, semantic maps), lexical meaning and compositionality, verb semantics (event classification, event structure, argument structure, linking problem), lexicon in computational theories of grammar, close up on Pustejovsky s generative lexicon.|Upon successful completion of this course, each student should be able to:describe the subject matter of lexical semantics,characterize and illustrate the following foundational notions: utterance, sentence, word, morpheme, lexeme, content word, function word, lexical meaning, grammatical meaning,define and exemplify basic lexical relations, including homonymy, synonymy, polysemy, metaphor, metonymy, hyponymy, vagueness and inheritence,characterize and distinguish among ambiguity, vagueness and polysemy,define argument structure and event structure,define compositionality and mention basic challenges to it,contrast the classical view of categorization with the prototypes view,provide a basic classification of event types,state the linking problem in verb semantics,characterize different approaches to polyfunctionality,state how transformational and monostratal models of grammar differ in approaching the lexiconexplain the notions of 'coercion' and 'cocomposition' in Pustejovsky's generative lexicon.
