Program Code|Program Short Name|Program Long Name|Course Code|Credit|ECTS Credit|Course Section|Capacity|Language of Instruction|Start Hour1|End Hour1|Day1|Instructor Name|Level of Study|Prerequisite|Course Objectives|Course Content|Course Learning Outcomes
906|MI|MEDICAL INFORMATICS|9060699|0|130|6|15|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. TOLGA ESAT ÖZKURT|Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060699|0|130|7|5|English|Not Available|Not Available|Not Available|Prof.Dr. VİLDA PURUTÇUOĞLU|Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060699|0|130|8|5|English|Not Available|Not Available|Not Available|Prof.Dr. TUĞBA TAŞKAYA TEMİZEL|Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060699|0|130|9|0|English|Not Available|Not Available|Not Available|Not Available|Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060699|0|130|10|0|English|Not Available|Not Available|Not Available|Not Available|Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060699|0|130|11|5|English|Not Available|Not Available|Not Available|Prof.Dr. PEKİN ERHAN EREN|Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060699|0|130|12|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. ELİF SÜRER|Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060699|0|130|13|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. MURAT PERİT ÇAKIR|Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060699|0|130|14|0|English|Not Available|Not Available|Not Available|Not Available|Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060699|0|130|15|5|English|Not Available|Not Available|Not Available|Prof.Dr. SEVGİ ÖZKAN YILDIRIM|Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060699|0|130|16|15|English|Not Available|Not Available|Not Available|Assist.Prof.Dr BURÇAK OTLU SARITAŞ|Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060699|0|130|17|5|English|Not Available|Not Available|Not Available|Prof.Dr. BANU GÜNEL KILIÇ|Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060699|0|130|18|5|English|Not Available|Not Available|Not Available|Prof.Dr. MEHMET SOMEL|Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060699|0|130|19|5|English|Not Available|Not Available|Not Available|Prof.Dr. ALPTEKİN TEMİZEL|Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060699|0|130|20|5|English|Not Available|Not Available|Not Available|Prof.Dr. HÜSEYİN HACIHABİBOĞLU|Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060699|0|130|21|5|English|Not Available|Not Available|Not Available|Assist.Prof.Dr UMUT ÖZGE|Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060699|0|130|22|0|English|Not Available|Not Available|Not Available|Not Available|Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060717|3|8|1|20|English|13:40|16:30|Wednesday|Lecturer MUSTAFA DEĞERLİ|Graduate|Not Available|Upon completion of the course, students should have understanding and appreciation of:Sensing of vital signals and transmission using wireless networks.Medical information representation framework for mobile health.Patient monitoring and wearable devices.Physiological monitoring on a mobile phone.Context aware mobile health systems.Task distribution for enhanced mobile health application performance.Students will also have gained practical experience on these matters through:Case studiesTerm project|Integration of mobile technologies and healthcare informatics sets the stage for innovative emerging research discipline titled as mhealth or mobile health. This course will include the basic ideas, tools, case studies and contributions of mobile in healthcare sector. The subjects to be covered will involve mobile and wireless concepts; medical information for mobile health and management; patient monitoring in diverse environment and in hospital; medical body sensor networks; context aware systems; mobile health performance. The course will include class discussions of theoretical concepts and case studies, quizzes, critical reading assignments, a midterm exam and a term project.|Student, who passed the course satisfactorily will be able to:fulfill a requirement of physiological monitoring on a mobile phonedesign, develop and implement a mobile health applicaiton
906|MI|MEDICAL INFORMATICS|9060801|0|10|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060802|0|10|1|0|English|Not Available|Not Available|Not Available|Prof.Dr. NAZİFE BAYKAL||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060803|0|10|1|15|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. YEŞİM AYDIN SON||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060804|0|10|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060805|0|10|1|15|English|Not Available|Not Available|Not Available|Assist.Prof.Dr AYBAR CAN ACAR||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060806|0|10|1|15|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. TOLGA ESAT ÖZKURT||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060807|0|10|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. VİLDA PURUTÇUOĞLU||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060808|0|10|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. TUĞBA TAŞKAYA TEMİZEL||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060809|0|10|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060810|0|10|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060811|0|10|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. PEKİN ERHAN EREN||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060812|0|10|1|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. ELİF SÜRER||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060813|0|10|1|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. MURAT PERİT ÇAKIR||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060814|0|10|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060815|0|10|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. SEVGİ ÖZKAN YILDIRIM||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060816|0|10|1|15|English|Not Available|Not Available|Not Available|Assist.Prof.Dr BURÇAK OTLU SARITAŞ||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060817|0|10|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. BANU GÜNEL KILIÇ||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060818|0|10|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. MEHMET SOMEL||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060819|0|15|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. ALPTEKİN TEMİZEL||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060820|0|15|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. HÜSEYİN HACIHABİBOĞLU||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060821|0|15|1|5|English|Not Available|Not Available|Not Available|Assist.Prof.Dr UMUT ÖZGE||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060822|0|15|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060901|0|70|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060902|0|70|1|0|English|Not Available|Not Available|Not Available|Prof.Dr. NAZİFE BAYKAL||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060903|0|70|1|20|English|08:40|12:30|Thursday|Assoc.Prof.Dr. YEŞİM AYDIN SON||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060904|0|70|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060905|0|70|1|15|English|13:40|17:30|Tuesday|Assist.Prof.Dr AYBAR CAN ACAR||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060906|0|70|1|15|English|09:40|13:30|Thursday|Assoc.Prof.Dr. TOLGA ESAT ÖZKURT||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060907|0|70|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. VİLDA PURUTÇUOĞLU||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060908|0|70|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. TUĞBA TAŞKAYA TEMİZEL||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060909|0|70|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060910|0|70|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060911|0|70|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. PEKİN ERHAN EREN||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060912|0|70|1|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. ELİF SÜRER||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060913|0|70|1|5|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. MURAT PERİT ÇAKIR||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060914|0|70|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060915|0|70|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. SEVGİ ÖZKAN YILDIRIM||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060916|0|70|1|15|English|09:40|11:30|Thursday|Assist.Prof.Dr BURÇAK OTLU SARITAŞ||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060917|0|70|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. BANU GÜNEL KILIÇ||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060918|0|70|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. MEHMET SOMEL||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060919|0|15|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. ALPTEKİN TEMİZEL||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060920|0|15|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. HÜSEYİN HACIHABİBOĞLU||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060921|0|15|1|5|English|Not Available|Not Available|Not Available|Assist.Prof.Dr UMUT ÖZGE||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060922|0|15|1|0|English|Not Available|Not Available|Not Available|Not Available||Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060537|0|8|0|0|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. TOLGA ESAT ÖZKURT|Graduate|Not Available|At the end of this course, the student will learn:basic artificial neural network structureshow to apply neural networks for claasification and clustering of biological data|The course introduces neural networks mainly to train features from biological signals in order to classify patterns,construct models,predict outcomes and make decision.Fundamental supervised and unsupervised neural network algorithms will be introduced and they will be applied on biological signals such as fMRI,EEG,MEG,EOG and ECG.Recent advances in the common space of artifical neural networks and biomedical signal processing will be covered during the course.|Student, who passed the course satisfactorily will be able to:design neural network modelsimplement supervised and unsupervised machine learning techniques
906|MI|MEDICAL INFORMATICS|9060720|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available2Not Available3Not Available6Not Available0Not Available1Not Available5Not Available3Not Available,Not Available2Not Available3Not Available6Not Available0Not Available1Not Available5Not Available4Not Available,Not Available2Not Available4Not Available6Not Available0Not Available2Not Available2Not Available1Not Available|Not Available|Introduction to pattern recognition and statistical pattern classification. Bayes rule and maximum likelihood classification. Nearest-neighbor rule. Linear discriminant functions. Support vector machines. Tree classifiers. Multiclassifiers. Clustering for unsupervised classification. Biological applications.Medical applications.|Not Available
906|MI|MEDICAL INFORMATICS|9060541|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|This course will introduce advanced analysis methods for neural oscillatory studies that exploit LFP, EEG and MEG data with high temporal resolution. The emphasize will be on connectivity measures and on the identification of neural networks using these measures merged with graph theory. Phase and amplitude related couplings will be discussed with regard to cognitive states such as memory and attention. Hands on exercises will be conducted via publicly available toolboxes.|Not Available
906|MI|MEDICAL INFORMATICS|9060500|0|10|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|The course provides topics on scientific ethics and responsible conduct of research and publishing, human subjects protection, responsible data management including electronic records, biological samples and genetic data.|Not Available
906|MI|MEDICAL INFORMATICS|9060701|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Upon completion of the course, students should have:knowledge and hands-on practice about communication protocols, messaging infrastructures and interoperability implementations in telehealth applications.understanding of health technology domains, technical system structures, stakeholders, end-users and infrastructure outcomes due to requirements.knowledge of international health interoperability standards, technical frameworks, profiles, actors and transactions based on health domain requirements and user scenarios.skill to relate product/UI/UX design requirements with technical requirements and interoperability and standard compatibility restrictions.the ability to design and implement telehealth system components that can be integrated to form an international healthcare standard compliant product solution for the end-users.|Not Available|Students, who are successful in the course will be able to:understand interpret IHE technical framework supplements, user scenarios, actors' relations, data models and transaction implementations for healthcare domains.understand and interpret the infrastructure requirements for interoperability between several healthcare system/product compoments.analyze technical requirements based on compatibility and regulation restrictions and relate these requirements to product/UI/UX design in addition to target domain&segmentation&persona.work in multi-disiplinary groups to design and implement integrated end-user products/solutions/system components.
906|MI|MEDICAL INFORMATICS|9060710|0|8|0|0|English|Not Available|Not Available|Not Available|Assist.Prof.Dr AYBAR CAN ACAR|Graduate|Not Available|Upon completion of the course, students should havea good understanding conceptual database design,experience with and knowledge of the relational model,working knowledge of dependency theory and database normalization,hands-on practice with, and strong knowledge of query languages,a good grasp of database transactions and concurrency,familiarity with non-relational models,knowledge of interoperability aspects of databases, specifically for health information systems.|Database management system theory on relational database management systems: E-R diagrams, Normal Forms, Transaction processing. SQL data query language. Homework and class assignments on each of these topics, centered on examples from the health information systems. Object oriented databases, and their use in medical informatics. Archetypes, and use of semantic systems in HIS. Standards in medical informatics on interoperability and meta-data.|A student successful in this course will be able to:create and read, accurately, ER and EER diagrams,map a conceptual DB design into a set of relations,create and understand queries written in relational algebra, SQL, and relational calculus to perform common information processing and analytics tasks,identify and derive the functional dependencies in a domain,normalize a relational database to a required normal form,create a concurrent database application with full ACID properties,be aware of and know the basics of with distributed key-value stores, columnar databases and document databases,to programatically discover, use and provide web services, in their DB applications.
906|MI|MEDICAL INFORMATICS|9060550|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Electrical and chemical neural signaling is introduced. Sub-components of the central nervous system and autonomous nervous system are studied thoroughly with morphological and functional aspects. Sensory processing along the visual, auditory, olfactory, somatosensory pathways and the descending motor pathway is discussed and laboratory experiments are performed for each tract. Clinical evidences and pathologies are covered through exercises.|Not Available
906|MI|MEDICAL INFORMATICS|9090699|0|130|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Program of research leading to Ph.D. degree, arranged between a student and the faculty member. Students register to this course in all semesters preferably starting from the beginning of their second semester but not later than the beginning of the third semester while the research program or write up of the dissertation is in progress.|Not Available
