Program Code|Program Short Name|Program Long Name|Course Code|Credit|ECTS Credit|Course Section|Capacity|Language of Instruction|Start Hour1|End Hour1|Day1|Instructor Name|Level of Study|Prerequisite|Course Objectives|Course Content|Course Learning Outcomes
904|ION|INFORMATICS ONLINE|9040552|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|This module aims to introduce the student to the basis of the legal systems that govern the supply and use of computer and communications technology. The sources of law regulating electronic transactions arising related to these technologies will be emphasized. Developing an understanding of the regulatory framework relating to electronic business transactions, starting with the simple formation of a binding electronic contract, and moving to complex issues of data protection, intellectual property rights, electronic liabilities, e-payments and financial transactions, and dispute resolution are the main concerns of this course.|Not Available
904|ION|INFORMATICS ONLINE|9040739|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Focus on foundations of Information Systems Management covering the essential concepts in Information Technology Management like planning, organizing, leading and controlling with strong practical orientation. A systematic approach to organizational structures considering information hierarchy around modern day constraints. Analysis and design of information systems as meshed with organizational design. Basic information concepts, data processing technology and its applications. Information Systems development methodology in terms of systems analysis, design and implementation.|Not Available
904|ION|INFORMATICS ONLINE|9040502|0|8|0|0|English|Not Available|Not Available|Not Available|Lecturer Dr. ALİ ARİFOĞLU|Graduate|Not Available|Not Available|The course introduces the fundamentals of software management and software system models with an emphasis on software development process models, project management techniques and contemporary modeling notations.|Not Available
904|ION|INFORMATICS ONLINE|9040514|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Architectures for multimedia systems, digital audio, video technology and image compression, computer graphics, multimedia information systems, multimedia communication systems.|Not Available
904|ION|INFORMATICS ONLINE|9040542|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|This course covers the business process concepts and the impact of ICT as the enabling technology.  Process organization and process innovation are the main emphasis. Methodologies such as integrated process engineering and extended integrated process engineering will also be in introduced.|Not Available
904|ION|INFORMATICS ONLINE|9040503|0|8|0|0|English|Not Available|Not Available|Not Available|Prof.Dr. ÜNAL ERKAN MUMCUOĞLU|Graduate|Not Available|Not Available|Introduction to database concepts: data abstraction/independence, data models (entity-relationship model, object oriented model, relational/network/hierarchical model), database languages (ddl, dml), database administrator/user. Storage and file structures. Indexing and hashing. Relational model: formal query languages (relational algebra, relational calculus), commercial query languages (sql). Relational database design: integrity constraints, data dependencies, normal forms. Transaction processing and concurrency control.|Not Available
904|ION|INFORMATICS ONLINE|9040755|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Essentials of M&S, M&S Terminology, Systems Modeling, Discrete Event Simulation, Continuous Simulation, Agent Based M&S, Model Verification and Validation. Simulation Based Acquisition, 3D Graphical Modeling, Virtual Reality, Augmented Reality, Games and Serious Games, Human Factor, Human Cognitive and Behavior Modeling, Human Computer Interaction, Simulation Standards, Professionals Ethics for Simulationists, Simulation and Training and M&S Technologies and Application.|Not Available
904|ION|INFORMATICS ONLINE|9040523|0|8|0|0|English|Not Available|Not Available|Not Available|Prof.Dr. ÜNAL ERKAN MUMCUOĞLU|Graduate|Not Available|Not Available|The course introduces principles and techniques of data mining. It emphasizes the advantages and disadvantages of using these methods in real world systems, and provides hands-on experience. Topics include: Data Mining using Decision-Tree based classifiers, Association-Rules, Clustering methods, Neural Networks, Statistical methods (Probability, Maximum Likelihood, EM algorithm, Bayesian methods, Markov and Hidden Markov methods, Cross-Validation, Regression), Visual methods, Text Mining, Web Mining.|Not Available
904|ION|INFORMATICS ONLINE|9040562|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Introduction to optimization problems, problem formulation, mathematical preliminaries, convex analysis, unconstrained minimization, one dimensional search techniques, methods of steepest descent, Newton and quasi-Newton and conjugate directions, constrained minimization and Kuhn-Tucker conditions, linear programming, penalty function method, feasible direction techniques, evolutionary optimization, genetic algorithms.|Not Available
904|ION|INFORMATICS ONLINE|9040535|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Medical informatics is the application of computers, communications and information technology and systems to all fields of medicine - medical care, medical education and medical research. This Course presents an overview of medical informatics and its main applications. Primary topics include : Medical informatics as a discipline, Associations and Institutes, Medical data and records, coding classification, database and reference models, Interfaces, data acquisition, processing and exchange standards, Medical Knowledge, decision and diagnostic support, Medical information systems, Administrative, Clinical and Ancillary Information systems, Implementations and evaluations, Telemedicine and Internet applications.|Not Available
904|ION|INFORMATICS ONLINE|9040561|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|This course covers simulation modeling in dynamic and stochastic systems, relevant fundamentals of statistical analysis, computer simulation and other application specifics. Discrete event simulation is the main emphasis, however, continuous and combined models will also be introduced. Input data analysis, model verification and validation, experimentation and output analysis will be introduced. Computer simulation will be taught in SIMAN programming environment.|Not Available
904|ION|INFORMATICS ONLINE|9040541|0|8|0|0|English|Not Available|Not Available|Not Available|Prof.Dr. ÜNAL ERKAN MUMCUOĞLU|Graduate|Not Available|Not Available|TCP/IP overview. Integrated services. Differentiated services. Multiprotocol Label Switching. Ethernet overview and gigabit Ethernet. Wireless Networks. Optical Networks.|Not Available
904|ION|INFORMATICS ONLINE|9040516|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|The course provides the basics of computer organization and advanced architectures used in the design of modern computers. Together with fundamentals of computer organization, instruction level parallelism, memory hierarchies, storage systems and multiprocessor systems are given.|Not Available
904|ION|INFORMATICS ONLINE|9040557|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Security engineering involves software and systems engineering, mathematics, economics, psychology and social engineering. This course aims to introduce the students to the hardware and software systems that require protection; the security mechanisms currently in place to protect them and the attacks that jeopardize availability, integrity or confidentiality of information and services. Specific applications of security engineering for military systems, financial sector, and management of health records will be discussed.|Not Available
904|ION|INFORMATICS ONLINE|9040740|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Fundamental concepts of information technology acceptance in organizations. The importance of acceptance technology covering the essential concepts in Information Technology Acceptance life Perceived Ease of Use, Perceived Usability, Behavioral Intention, etc. Determining factors affecting the acceptance of technology at the individual and organizational level. Developing information systems that will be accepted by the end-user. Understanding how the technology acceptance field has evolved.|Not Available
904|ION|INFORMATICS ONLINE|9040501|0|8|0|0|English|Not Available|Not Available|Not Available|Prof.Dr. ÜNAL ERKAN MUMCUOĞLU|Graduate|Not Available|Not Available|The course introduces the students to the fundamental concepts of information systems. These include: systems theory; management information; conceptual models of information in organizations; MIS; decision support systems; enterprise resource planning systems; information systems planning; organizing for information system projects; IS project lifecycle models; IS development and maintenance principles; organization, management and control of IS; IS outsourcing.|Not Available
904|ION|INFORMATICS ONLINE|9040720|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Introduction to Systems Engineering Management, Systems Engineering Management in Acquisition, Systems Engineering Process Overview, Requirements Analysis, Functional Analysis and Allocation, Design Synthesis, Verification, Systems Engineering Process Outputs, Work Breakdown Structure, Configuration Management, Technical Reviews and Audits, Trade Studies, Modeling and Simulation, Metrics, Risk Management|Not Available
904|ION|INFORMATICS ONLINE|9040510|0|8|0|0|English|Not Available|Not Available|Not Available|Lecturer Dr. ERHAN GÖKÇAY|Graduate|Not Available|Not Available|The first aim of the course is to explain the concept of Object Oriented Programming. Secondly, Java programming language will be shown in parallel and how the basic principles of OOP are implemented in Java. Java structures and language constructs will be explained in addition to advanced Java concepts, Graphical User Interface design and thread mechanism. At the end of the semester students are expected to be able to program in Java efficiently and implement medium-hard GUI functionality.|Not Available
904|ION|INFORMATICS ONLINE|9040551|0|8|0|0|English|Not Available|Not Available|Not Available||Masters|Not Available|Not Available|The course introduces fundamental principles and concepts in computer security and teaches cryptography as a leveraging tool for building secure computer systems. Topics on cryptography include simple ciphers, both symmetric and asymmetric encryption, hash functions, message authentication codes and digital signatures. Other main computer security issues such as authentication, access control, operating system security and secure programming are also given. Security standards are briefly presented.|Not Available
904|ION|INFORMATICS ONLINE|9040526|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|This course aims to give basics of  Artificial Neural Networks in an algorithmic approach. The following topics are to be covered in the course: Biological and Artificial Neurons, Perceptron Training Algorithm, Multilayer Perceptron and Back Propagation Training Algorithm, Hopfield Network as Autoassociative Memory, Bidirectional Associative Memory, Function Interpolation and Radial Basis Function Networks, Kohonen Self Organizing Feature Maps, Hopfield Network for Optimization Problems, Simulated Annealing and Boltzman Machine.|Not Available
