Program Code|Program Short Name|Program Long Name|Course Code|Credit|ECTS Credit|Course Section|Capacity|Language of Instruction|Start Hour1|End Hour1|Day1|Instructor Name|Level of Study|Prerequisite|Course Objectives|Course Content|Course Learning Outcomes
911|DI|DATA INFORMATICS|9110599|0|50|6|20|English|Not Available|Not Available|Not Available|Prof.Dr. TUĞBA TAŞKAYA TEMİZEL|Graduate|Not Available|Not Available|Program of research leading to M.S. degree arranged between student and faculty member. Students register to this course in all semesters starting from the beginning of their second semester while the research program or write-up thesis is in progress.|Not Available
911|DI|DATA INFORMATICS|9110599|0|50|7|20|English|Not Available|Not Available|Not Available|Assist.Prof.Dr BURÇAK OTLU SARITAŞ|Graduate|Not Available|Not Available|Program of research leading to M.S. degree arranged between student and faculty member. Students register to this course in all semesters starting from the beginning of their second semester while the research program or write-up thesis is in progress.|Not Available
911|DI|DATA INFORMATICS|9110599|0|50|8|20|English|Not Available|Not Available|Not Available|Prof.Dr. ALTAN KOÇYİĞİT|Graduate|Not Available|Not Available|Program of research leading to M.S. degree arranged between student and faculty member. Students register to this course in all semesters starting from the beginning of their second semester while the research program or write-up thesis is in progress.|Not Available
911|DI|DATA INFORMATICS|9110599|0|50|9|20|English|Not Available|Not Available|Not Available|Prof.Dr. ALPTEKİN TEMİZEL|Graduate|Not Available|Not Available|Program of research leading to M.S. degree arranged between student and faculty member. Students register to this course in all semesters starting from the beginning of their second semester while the research program or write-up thesis is in progress.|Not Available
911|DI|DATA INFORMATICS|9110599|0|50|10|20|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. BARBAROS YET|Graduate|Not Available|Not Available|Program of research leading to M.S. degree arranged between student and faculty member. Students register to this course in all semesters starting from the beginning of their second semester while the research program or write-up thesis is in progress.|Not Available
911|DI|DATA INFORMATICS|9110599|0|50|11|20|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. ERDEM AKAGÜNDÜZ|Graduate|Not Available|Not Available|Program of research leading to M.S. degree arranged between student and faculty member. Students register to this course in all semesters starting from the beginning of their second semester while the research program or write-up thesis is in progress.|Not Available
911|DI|DATA INFORMATICS|9110710|3|8|1|20|English|13:40|16:30|Wednesday|Prof.Dr. PEKİN ERHAN EREN|Graduate|Not Available|Not Available|This course presents the fundamentals of data engineering, which refers to the development and deployment of systems as well as processes for turning raw data into useful information for various purposes such as advanced analysis and presentation. By combining technology and domain knowledge, the topics are handled based on the data engineering lifecycle, which consists of data generation, storage, ingestion, transformation, and serving. These lifecycle stages are also supplemented by cross-cutting concerns, including subjects such as data management, data architecure, and DataOps. The course focuses on the core principles as opposed to specific tools. It also presents business cases from the industry, and highlights current trends in this dynamically evolving field.|Not Available
911|DI|DATA INFORMATICS|9110728|3|8|1|20|English|13:40|16:30|Thursday|Assoc.Prof.Dr. ELİF SÜRER|Graduate|Not Available|Students who successfully complete this course are expected to acquire the knowledge of:the fundamentals of data mining and analytics in gamesthe basic knowledge of the player’s behaviorthe basic knowledge of the taxonomy of the visualizations in the gameplaythe recent testbeds and development environments for game programming patternsAt the end of the course, students will be able to pursue graduate studies in data analytics in games and entertainment.|This course aims to provide background information and provide an overview of contemporary data analytics uses in game development and entertainment. The lectures will cover subjects such as player profiling, approaches for analyzing player communities and their social structures, matchmaking, churn prediction and customer lifetime value estimation, analytical results communication, and visual approaches to game analytics. The course aims to balance theory and practice by having students implement all of the described methods, test them in various game environments, and study current research papers on data analytics in games and entertainment.|Students who successfully complete this course will understand the data analytics methods in the gaming and entertainment domain and recent research directions in the field. Also, students will become familiar with the frameworks and environments specialized for data analytics of games and entertainment-related applications.
911|DI|DATA INFORMATICS|9110801|0|10|1|20|English|Not Available|Not Available|Not Available|Prof.Dr. PEKİN ERHAN EREN||Not Available|Not Available|Not Available|Not Available
911|DI|DATA INFORMATICS|9110802|0|10|1|20|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. ELİF SÜRER||Not Available|Not Available|Not Available|Not Available
911|DI|DATA INFORMATICS|9110803|0|10|1|20|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. TOLGA ESAT ÖZKURT||Not Available|Not Available|Not Available|Not Available
911|DI|DATA INFORMATICS|9110804|0|10|1|20|English|Not Available|Not Available|Not Available|Prof.Dr. BANU GÜNEL KILIÇ||Not Available|Not Available|Not Available|Not Available
911|DI|DATA INFORMATICS|9110805|0|10|1|20|English|Not Available|Not Available|Not Available|Assist.Prof.Dr ÖZDEN ÖZCAN TOP||Not Available|Not Available|Not Available|Not Available
911|DI|DATA INFORMATICS|9110806|0|10|1|20|English|13:40|17:30|Monday|Prof.Dr. TUĞBA TAŞKAYA TEMİZEL||Not Available|Not Available|Not Available|Not Available
911|DI|DATA INFORMATICS|9110807|0|10|1|20|English|Not Available|Not Available|Not Available|Assist.Prof.Dr BURÇAK OTLU SARITAŞ||Not Available|Not Available|Not Available|Not Available
911|DI|DATA INFORMATICS|9110808|0|10|1|20|English|Not Available|Not Available|Not Available|Prof.Dr. ALTAN KOÇYİĞİT||Not Available|Not Available|Not Available|Not Available
911|DI|DATA INFORMATICS|9110809|0|10|1|20|English|Not Available|Not Available|Not Available|Prof.Dr. ALPTEKİN TEMİZEL||Not Available|Not Available|Not Available|Not Available
911|DI|DATA INFORMATICS|9110810|0|10|1|20|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. BARBAROS YET||Not Available|Not Available|Not Available|Not Available
911|DI|DATA INFORMATICS|9110811|0|10|1|20|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. ERDEM AKAGÜNDÜZ||Not Available|Not Available|Not Available|Not Available
911|DI|DATA INFORMATICS|9110500|0|10|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|This course introduces the necessary background for scientific research and ethics to conduct graduate-level research studies in data informatics. The major goal of the course is to train students as researchers with prompt awareness of research ethics and scientific research methodologies.|Not Available
911|DI|DATA INFORMATICS|9110725|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|This course explores advanced concepts and applications of transformers and attention-based models in various domains, focusing particularly on natural language processing (NLP), time series and computer vision as well as unified vision and language understanding. It covers topics such as attention, vanilla transformer, large language models (LLM), LLM frameworks, NLP applications with LLM, Unified Vision-Language Understanding and Multi-modal Transformers, Distillation and data-efficient transformers, explainability, flash attention, in-context learning, prompting, and ethical concerns. The course aims to give both theoretical and practical aspects of the topics and present real-world use cases.|Not Available
911|DI|DATA INFORMATICS|9110722|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|By the end of the course the students will know geographic data management and spatial point processes. They will also know the basics of the current topics in the spatial and spatio-temporal data mining field.|This course introduces theories and techniques to store, visualize, and analyze spatio-temporal data. Spatio-temporal data are being collected in large quantities, especially in an urban environment where the location of moving objects (e.g. buses) could be traced with GPS sensors, or the situation in an environment could be monitored using CCTV cameras. Students will experience various software to analyze spatio-temporal data, with an emphasis on application to real-world problems. The course covers a range of topics, including exploratory spatio-temporal data analysis, visualization, regression, clustering, and anomaly detection. Lectures are supported by programming assignments, mainly of which will be implemented in Python. The course is suitable for graduate students who aim to advance their theoretical and practical skills in Geographic Information Systems (GIS), Smart Cities, and other related subjects.|Students who successfully complete this course will:• Understand the differences between raster and vector data,• Store and query geographical data using PostgreSQL and PostGIS,• Visualize and analyze data using QGIS,• Understand random point process and spatial autocorrelation,• Understand various algorithms on spatio-temporal analysis including clustering and regression.
